"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "Sens_Geo"    ,    "Sens_AoA"    ,    "Sens_Mach"   ,   "Sens_Press"   ,    "Sens_Temp"   
          0,           0,          30,     -0.2176543871,      -2.491248108,      -2.519043396,      -5.462203879,       2.053463112,     0.01986611335,      0.5331575957,   2.632076916e-07,    0.001700887153
          0,           0,          31,     -0.2630970893,      -2.535125673,      -2.558518799,      -5.501831243,       2.053771776,     0.01986462253,      0.5330733166,   2.633663604e-07,     0.00170063503
          0,           0,          32,     -0.3081397239,      -2.577961845,      -2.599423016,      -5.542599575,        2.05385948,     0.01986292139,      0.5329775138,    2.63478469e-07,    0.001700353208
          0,           0,          33,     -0.3529475509,      -2.620105619,      -2.641757901,      -5.584503801,       2.053805401,      0.0198611392,      0.5328862305,   2.635434936e-07,    0.001700087058
          0,           0,          34,     -0.3977198696,       -2.66189469,      -2.685472457,      -5.627485386,       2.053668598,     0.01985942345,      0.5328106374,   2.635754828e-07,    0.001699866338
          0,           0,          35,     -0.4426795009,      -2.703671483,      -2.730479284,      -5.671493939,       2.053490348,     0.01985789045,      0.5327559365,   2.635950755e-07,    0.001699703621
          0,           0,          36,     -0.4880400468,      -2.745755426,      -2.776698847,      -5.716513175,       2.053296461,     0.01985659774,      0.5327218378,   2.636214052e-07,    0.001699596693
          0,           0,          37,     -0.5339788317,      -2.788404201,      -2.824083177,      -5.762545619,       2.053100392,     0.01985554189,      0.5327042348,   2.636665198e-07,    0.001699533695
          0,           0,          38,     -0.5806294622,      -2.831795735,      -2.872605674,      -5.809586099,       2.052907092,     0.01985467634,      0.5326973948,   2.637334218e-07,    0.001699499179
          0,           0,          39,     -0.6280856692,      -2.876034105,      -2.922235734,      -5.857610882,       2.052716955,     0.01985393827,      0.5326959463,    2.63817384e-07,    0.001699479276
          0,           0,          40,     -0.6764009689,      -2.921162402,      -2.972923852,      -5.906584661,       2.052529089,     0.01985327349,      0.5326961585,   2.639092587e-07,    0.001699464806
          0,           0,          41,     -0.7255797502,      -2.967169702,      -3.024608005,       -5.95647111,       2.052343374,     0.01985265193,       0.532696332,   2.639992287e-07,    0.001699452014
          0,           0,          42,      -0.775569686,       -3.01399579,       -3.07723264,       -6.00723587,       2.052161189,     0.01985207124,      0.5326964352,   2.640797427e-07,    0.001699441367
          0,           0,          43,     -0.8262679604,      -3.061545337,      -3.130762944,      -6.058843165,       2.051985105,     0.01985155067,       0.532697318,    2.64146979e-07,    0.001699435343
          0,           0,          44,     -0.8775438547,      -3.109715629,      -3.185183682,      -6.111253811,       2.051818046,     0.01985111953,      0.5326998785,   2.642008162e-07,    0.001699436211
          0,           0,          45,     -0.9292686645,      -3.158428812,      -3.240485884,      -6.164428711,       2.051662429,     0.01985080549,      0.5327044726,   2.642437495e-07,    0.001699444528
          0,           0,          46,      -0.981340747,      -3.207655043,      -3.296653346,       -6.21833494,       2.051519646,     0.01985062606,      0.5327107001,   2.642793817e-07,    0.001699458681
          0,           0,          47,      -1.033698629,      -3.257419507,      -3.353657965,       -6.27294906,           2.05139,     0.01985058493,      0.5327175409,   2.643110625e-07,     0.00169947537
          0,           0,          48,      -1.086321242,      -3.307795176,      -3.411463136,      -6.328255222,       2.051273019,     0.01985067272,      0.5327237084,   2.643410334e-07,    0.001699490642
          0,           0,          49,      -1.139216541,      -3.358885896,      -3.470027819,      -6.384239541,        2.05116794,     0.01985087061,      0.5327280491,   2.643701769e-07,    0.001699501022
          0,           0,          50,       -1.19240004,      -3.410802294,      -3.529305539,      -6.440883358,       2.051074138,     0.01985115483,      0.5327298462,   2.643982563e-07,    0.001699504349
          0,           0,          51,      -1.245867468,      -3.463632727,       -3.58923899,      -6.498156808,       2.050991363,     0.01985150068,      0.5327289494,   2.644244206e-07,    0.001699500121
          0,           0,          52,      -1.299570011,      -3.517415552,      -3.649754855,      -6.556013103,       2.050919735,     0.01985188516,      0.5327257299,   2.644477399e-07,     0.00169948934
          0,           0,          53,      -1.353401682,      -3.572122266,      -3.710761991,      -6.614384258,        2.05085955,     0.01985228827,      0.5327209098,   2.644675995e-07,    0.001699474027
          0,           0,          54,      -1.407203174,      -3.627658401,      -3.772152271,       -6.67317937,       2.050810996,     0.01985269336,      0.5327153425,   2.644838792e-07,    0.001699456587
          0,           0,          55,      -1.460778312,      -3.683880648,      -3.833801689,      -6.732285924,       2.050773905,     0.01985308714,      0.5327098132,   2.644969296e-07,    0.001699439245
          0,           0,          56,      -1.513913846,      -3.740620806,      -3.895570682,      -6.791573168,       2.050747607,     0.01985345964,      0.5327049044,   2.645074161e-07,    0.001699423663
          0,           0,          57,      -1.566394495,      -3.797705096,      -3.957304537,      -6.850895791,       2.050730925,     0.01985380443,      0.5327009405,   2.645161156e-07,    0.001699410779
          0,           0,          58,       -1.61801053,      -3.854962091,      -4.018835033,      -6.910096738,       2.050722288,     0.01985411882,      0.5326979988,   2.645237367e-07,    0.001699400838
          0,           0,          59,      -1.668560251,      -3.912219529,      -4.079983334,      -6.969008811,       2.050719921,     0.01985440401,      0.5326959621,   2.645308072e-07,    0.001699393532
          0,           0,          60,       -1.71785118,      -3.969295203,      -4.140563381,      -7.027455072,        2.05072204,     0.01985466479,      0.5326945845,   2.645376345e-07,    0.001699388194
          0,           0,          61,      -1.765702043,      -4.025987839,      -4.200384759,      -7.085247488,       2.050727028,     0.01985490885,       0.532693552,   2.645443259e-07,    0.001699383959
          0,           0,          62,      -1.811944691,      -4.082071131,      -4.259253576,      -7.142182778,        2.05073354,     0.01985514563,      0.5326925263,   2.645508416e-07,    0.001699379893
          0,           0,          63,       -1.85642257,       -4.13728851,      -4.316969262,      -7.198034646,       2.050740555,     0.01985538503,      0.5326911743,   2.645570572e-07,    0.001699375071
          0,           0,          64,      -1.898981336,      -4.191337868,      -4.373315973,      -7.252542134,       2.050747378,     0.01985563608,      0.5326891866,   2.645628161e-07,    0.001699368627
          0,           0,          65,       -1.93944892,      -4.243826742,      -4.428050134,      -7.305394132,       2.050753605,     0.01985590583,      0.5326862926,   2.645679671e-07,    0.001699359794
          0,           0,          66,      -1.977607522,      -4.294177015,      -4.480889502,       -7.35621081,       2.050759075,     0.01985619869,      0.5326822763,   2.645723852e-07,    0.001699347946
          0,           0,          67,      -2.013168283,      -4.341478106,      -4.531511453,      -7.404525963,       2.050763829,     0.01985651617,      0.5326769916,   2.645759818e-07,    0.001699332642
          0,           0,          68,      -2.045767761,      -4.384344176,      -4.579567951,      -7.449781771,        2.05076806,     0.01985685698,      0.5326703775,   2.645787082e-07,    0.001699313668
          0,           0,          69,      -2.075008219,      -4.420921196,      -4.624721206,      -7.491356811,       2.050772075,      0.0198572175,      0.5326624655,   2.645805566e-07,    0.001699291068
          0,           0,          70,      -2.100553471,       -4.44924351,      -4.666697349,       -7.52865015,       2.050776256,     0.01985759235,      0.5326533801,     2.6458156e-07,    0.001699265143
          0,           0,          71,      -2.122264794,      -4.467991839,      -4.705346225,       -7.56122634,       2.050781021,     0.01985797502,      0.5326433277,   2.645817903e-07,    0.001699236429
          0,           0,          72,       -2.14032789,      -4.477295312,      -4.740688521,      -7.588986019,        2.05078678,     0.01985835851,      0.5326325774,   2.645813533e-07,    0.001699205649
          0,           0,          73,      -2.155308745,      -4.478957777,      -4.772933256,      -7.612288588,         2.0507939,     0.01985873581,      0.5326214361,   2.645803813e-07,    0.001699173645
          0,           0,          74,      -2.168104203,      -4.475889018,      -4.802460654,      -7.631957551,       2.050802669,     0.01985910039,      0.5326102208,   2.645790229e-07,    0.001699141302
          0,           0,          75,      -2.179807105,      -4.471199026,      -4.829779865,      -7.649156987,       2.050813268,     0.01985944644,      0.5325992342,   2.645774311e-07,    0.001699109476
          0,           0,          76,      -2.191544157,      -4.467531494,      -4.855477714,      -7.665195556,       2.050825767,     0.01985976915,      0.5325887446,   2.645757518e-07,    0.001699078938
          0,           0,          77,      -2.204342418,      -4.466819577,      -4.880171108,      -7.681337865,       2.050840117,     0.01986006482,      0.5325789724,   2.645741141e-07,    0.001699050333
          0,           0,          78,      -2.219050634,      -4.470331119,      -4.904467828,      -7.698675524,       2.050856165,     0.01986033092,      0.5325700832,   2.645726241e-07,    0.001699024156
          0,           0,          79,      -2.236312173,      -4.478823492,      -4.928934963,      -7.718067316,       2.050873672,     0.01986056608,      0.5325621872,   2.645713608e-07,    0.001699000748
          0,           0,          80,      -2.256572004,      -4.492701633,      -4.954073169,      -7.740130562,       2.050892338,     0.01986076998,      0.5325553428,   2.645703761e-07,    0.001698980301
          0,           0,          81,       -2.28009932,      -4.512140942,      -4.980295976,      -7.765259318,       2.050911824,     0.01986094329,      0.5325495625,   2.645696966e-07,    0.001698962877
          0,           0,          82,      -2.307012691,      -4.537170743,       -5.00791413,      -7.793650367,       2.050931779,     0.01986108743,       0.532544821,   2.645693268e-07,    0.001698948429
          0,           0,          83,      -2.337300507,      -4.567725061,      -5.037124761,      -7.825325864,       2.050951858,     0.01986120441,      0.5325410636,   2.645692533e-07,     0.00169893682
          0,           0,          84,      -2.370833735,      -4.603668372,      -5.068004686,      -7.860147819,       2.050971734,     0.01986129662,      0.5325382142,   2.645694491e-07,    0.001698927849
          0,           0,          85,      -2.407370671,      -4.644801515,      -5.100507128,      -7.897823758,       2.050991114,     0.01986136669,      0.5325361825,   2.645698775e-07,    0.001698921272
          0,           0,          86,      -2.446554973,      -4.690849821,      -5.134461812,      -7.937905832,       2.051009745,     0.01986141729,      0.5325348709,   2.645704963e-07,    0.001698916821
          0,           0,          87,      -2.487909691,        -4.7414325,      -5.169579652,      -7.979788399,       2.051027413,     0.01986145101,      0.5325341796,   2.645712608e-07,    0.001698914215
          0,           0,          88,      -2.530831688,      -4.796009924,      -5.205464574,      -8.022712233,       2.051043951,     0.01986147032,      0.5325340115,   2.645721271e-07,     0.00169891318
          0,           0,          89,      -2.574593056,      -4.853804925,      -5.241635863,      -8.065786509,       2.051059234,     0.01986147747,      0.5325342752,   2.645730541e-07,    0.001698913455
          0,           0,          90,      -2.618358286,      -4.913699088,      -5.277563933,      -8.108040518,       2.051073177,     0.01986147452,      0.5325348872,   2.645740056e-07,    0.001698914799
          0,           0,          91,      -2.661226533,      -4.974122145,      -5.312719745,      -8.148512064,       2.051085732,     0.01986146328,      0.5325357734,   2.645749512e-07,    0.001698916997
          0,           0,          92,      -2.702304605,      -5.032990221,      -5.346633283,      -8.186365931,       2.051096887,     0.01986144535,      0.5325368692,   2.645758668e-07,    0.001698919858
          0,           0,          93,      -2.740806277,      -5.087801598,       -5.37895085,       -8.22101653,       2.051106655,     0.01986142215,      0.5325381191,   2.645767347e-07,    0.001698923219
          0,           0,          94,      -2.776158677,      -5.136014476,      -5.409477686,      -8.252215367,       2.051115075,     0.01986139494,      0.5325394764,   2.645775426e-07,    0.001698926939
          0,           0,          95,      -2.808084691,      -5.175705488,      -5.438194394,      -8.280070034,       2.051122203,     0.01986136481,      0.5325409016,   2.645782834e-07,    0.001698930899
          0,           0,          96,      -2.836632201,      -5.206226001,      -5.465243265,      -8.304988569,       2.051128111,     0.01986133274,      0.5325423613,   2.645789536e-07,    0.001698934998
          0,           0,          97,      -2.862139578,      -5.228413751,      -5.490890166,      -8.327574172,       2.051132881,     0.01986129956,      0.5325438278,   2.645795526e-07,    0.001698939151
          0,           0,          98,       -2.88515224,      -5.244195134,      -5.515474295,      -8.348509836,       2.051136605,     0.01986126602,      0.5325452775,   2.645800818e-07,    0.001698943286
          0,           0,          99,      -2.906320813,      -5.255884044,      -5.539358961,      -8.368464795,       2.051139375,     0.01986123275,      0.5325466907,   2.645805438e-07,    0.001698947343
          0,           0,         100,      -2.926310043,      -5.265605389,      -5.562892498,      -8.388036145,        2.05114129,     0.01986120031,      0.5325480509,   2.645809422e-07,    0.001698951269
          0,           0,         101,      -2.945734599,      -5.275024214,      -5.586382884,      -8.407722985,       2.051142445,     0.01986116914,      0.5325493446,   2.645812805e-07,    0.001698955023
          0,           0,         102,      -2.965123909,      -5.285317697,      -5.610085088,      -8.427922982,       2.051142935,     0.01986113959,      0.5325505611,   2.645815626e-07,    0.001698958571
          0,           0,         103,      -2.984909782,       -5.29726088,      -5.634197908,      -8.448940809,       2.051142854,     0.01986111195,      0.5325516922,   2.645817925e-07,    0.001698961886
          0,           0,         104,      -3.005428234,      -5.311335654,       -5.65886665,      -8.471000779,        2.05114229,     0.01986108641,      0.5325527324,    2.64581974e-07,    0.001698964949
          0,           0,         105,      -3.026928285,      -5.327823249,      -5.684188621,       -8.49425924,       2.051141327,     0.01986106309,      0.5325536784,   2.645821109e-07,    0.001698967749
          0,           0,         106,      -3.049582931,      -5.346870876,      -5.710219422,      -8.518814827,       2.051140043,     0.01986104205,      0.5325545295,   2.645822072e-07,    0.001698970281
          0,           0,         107,      -3.073499749,      -5.368535507,      -5.736978919,      -8.544716152,       2.051138511,     0.01986102327,      0.5325552866,   2.645822666e-07,    0.001698972546
          0,           0,         108,      -3.098730064,      -5.392810836,      -5.764456443,      -8.571967287,       2.051136798,     0.01986100669,       0.532555953,    2.64582293e-07,    0.001698974551
          0,           0,         109,       -3.12527654,      -5.419642885,      -5.792615184,       -8.60053168,       2.051134963,     0.01986099222,       0.532556533,   2.645822905e-07,    0.001698976307
          0,           0,         110,      -3.153099456,      -5.448938334,       -5.82139604,      -8.630335242,       2.051133058,     0.01986097971,      0.5325570325,   2.645822629e-07,    0.001698977829
          0,           0,         111,      -3.182122111,      -5.480568386,      -5.850721211,      -8.661269252,       2.051131129,     0.01986096901,      0.5325574583,   2.645822143e-07,    0.001698979136
          0,           0,         112,      -3.212235822,      -5.514370054,      -5.880497904,      -8.693193723,       2.051129215,     0.01986095993,      0.5325578177,   2.645821484e-07,    0.001698980248
          0,           0,         113,      -3.243304943,      -5.550146182,      -5.910622398,      -8.725941702,       2.051127349,     0.01986095229,      0.5325581183,    2.64582069e-07,    0.001698981187
          0,           0,         114,      -3.275172236,       -5.58766522,      -5.940984618,      -8.759324893,       2.051125556,      0.0198609459,       0.532558368,   2.645819798e-07,    0.001698981973
          0,           0,         115,      -3.307664801,      -5.626661631,       -5.97147316,      -8.793140761,       2.051123857,     0.01986094057,      0.5325585742,    2.64581884e-07,    0.001698982629
          0,           0,         116,      -3.340600617,      -5.666837767,      -6.001980567,       -8.82718102,       2.051122268,     0.01986093612,      0.5325587443,   2.645817846e-07,    0.001698983175
          0,           0,         117,      -3.373795523,      -5.707867966,      -6.032408433,      -8.861241053,       2.051120797,     0.01986093237,       0.532558885,   2.645816843e-07,     0.00169898363
          0,           0,         118,      -3.407070303,      -5.749405424,      -6.062671847,      -8.895129488,       2.051119451,     0.01986092919,      0.5325590026,   2.645815853e-07,    0.001698984014
          0,           0,         119,      -3.440257315,      -5.791091989,      -6.092702647,       -8.92867688,       2.051118232,     0.01986092641,      0.5325591026,   2.645814898e-07,    0.001698984341
          0,           0,         120,      -3.473206037,      -5.832570381,      -6.122451094,      -8.961742367,       2.051117139,     0.01986092393,        0.53255919,   2.645813991e-07,    0.001698984627
          0,           0,         121,      -3.505786931,      -5.873497542,      -6.151885726,      -8.994217361,       2.051116169,     0.01986092164,      0.5325592689,   2.645813146e-07,    0.001698984885
          0,           0,         122,      -3.537893187,      -5.913557159,      -6.180991479,      -9.026025764,       2.051115316,     0.01986091944,       0.532559343,   2.645812372e-07,    0.001698985123
          0,           0,         123,      -3.569440263,      -5.952469175,      -6.209766353,      -9.057120813,       2.051114572,     0.01986091727,      0.5325594152,   2.645811673e-07,    0.001698985353
          0,           0,         124,       -3.60036348,      -5.989994549,      -6.238217163,      -9.087479283,        2.05111393,     0.01986091507,      0.5325594877,   2.645811055e-07,     0.00169898558
          0,           0,         125,      -3.630614302,      -6.025934814,      -6.266354979,      -9.117094239,        2.05111338,      0.0198609128,      0.5325595622,   2.645810517e-07,     0.00169898581
          0,           0,         126,      -3.660156162,       -6.06012762,      -6.294190892,       -9.14596772,       2.051112912,     0.01986091042,      0.5325596401,   2.645810058e-07,    0.001698986046
          0,           0,         127,      -3.688960776,      -6.092440988,       -6.32173262,      -9.174104675,       2.051112517,     0.01986090793,       0.532559722,   2.645809677e-07,    0.001698986293
          0,           0,         128,      -3.717005738,      -6.122769701,      -6.348982366,      -9.201509139,       2.051112184,     0.01986090531,      0.5325598082,   2.645809369e-07,     0.00169898655
          0,           0,         129,      -3.744273947,      -6.151036769,      -6.375936116,      -9.228183162,       2.051111904,     0.01986090256,      0.5325598987,   2.645809129e-07,    0.001698986818
          0,           0,         130,      -3.770755015,      -6.177201193,      -6.402584404,       -9.25412853,       2.051111668,     0.01986089971,      0.5325599932,   2.645808951e-07,    0.001698987096
          0,           0,         131,      -3.796448404,      -6.201270843,      -6.428914389,      -9.279350794,       2.051111467,     0.01986089676,      0.5325600912,   2.645808829e-07,    0.001698987383
          0,           0,         132,      -3.821367671,      -6.223316938,      -6.454912938,      -9.303864766,       2.051111295,     0.01986089373,      0.5325601919,   2.645808757e-07,    0.001698987678
          0,           0,         133,      -3.845544947,      -6.243485401,      -6.480570288,      -9.327700373,       2.051111143,     0.01986089065,      0.5325602944,   2.645808727e-07,    0.001698987977
          0,           0,         134,      -3.869034671,      -6.262000736,      -6.505883794,      -9.350907731,       2.051111007,     0.01986088755,      0.5325603978,   2.645808733e-07,    0.001698988279
          0,           0,         135,      -3.891915737,      -6.279160191,      -6.530861243,      -9.373560436,        2.05111088,     0.01986088446,      0.5325605009,   2.645808768e-07,     0.00169898858
          0,           0,         136,      -3.914291483,      -6.295318774,      -6.555523305,      -9.395756407,       2.051110758,      0.0198608814,      0.5325606029,   2.645808827e-07,    0.001698988878
          0,           0,         137,       -3.93628733,      -6.310868141,      -6.579904755,      -9.417616074,       2.051110638,      0.0198608784,      0.5325607026,   2.645808902e-07,    0.001698989169
          0,           0,         138,      -3.958046316,      -6.326213503,       -6.60405432,      -9.439278142,       2.051110518,     0.01986087549,      0.5325607991,    2.64580899e-07,    0.001698989452
          0,           0,         139,      -3.979723056,      -6.341752408,      -6.628033154,      -9.460893548,       2.051110394,      0.0198608727,      0.5325608915,   2.645809084e-07,    0.001698989723
          0,           0,         140,      -4.001476845,      -6.357857922,      -6.651912116,      -9.482618381,       2.051110267,     0.01986087004,      0.5325609791,   2.645809181e-07,     0.00169898998
          0,           0,         141,      -4.023464618,      -6.374867163,      -6.675768163,      -9.504606552,       2.051110135,     0.01986086753,      0.5325610612,   2.645809277e-07,    0.001698990221
          0,           0,         142,      -4.045834337,      -6.393074905,       -6.69968022,      -9.527002885,       2.051109998,     0.01986086519,      0.5325611371,   2.645809369e-07,    0.001698990445
          0,           0,         143,      -4.068719205,      -6.412731125,      -6.723724903,      -9.549937038,       2.051109856,     0.01986086303,      0.5325612066,   2.645809453e-07,     0.00169899065
          0,           0,         144,       -4.09223285,      -6.434041157,       -6.74797241,      -9.573518457,       2.051109711,     0.01986086106,      0.5325612692,    2.64580953e-07,    0.001698990836
          0,           0,         145,      -4.116465491,      -6.457167067,       -6.77248284,       -9.59783238,       2.051109562,     0.01986085929,      0.5325613248,   2.645809596e-07,    0.001698991002
          0,           0,         146,      -4.141480943,      -6.482229078,      -6.797303098,      -9.622936752,       2.051109412,     0.01986085771,      0.5325613734,   2.645809651e-07,    0.001698991147
          0,           0,         147,      -4.167314284,      -6.509306041,      -6.822464502,      -9.648859895,        2.05110926,     0.01986085633,       0.532561415,   2.645809695e-07,    0.001698991272
          0,           0,         148,      -4.193970018,      -6.538434086,      -6.847981118,      -9.675598774,        2.05110911,     0.01986085515,      0.5325614497,   2.645809728e-07,    0.001698991377
          0,           0,         149,      -4.221420617,      -6.569602655,      -6.873848865,      -9.703117753,       2.051108961,     0.01986085415,      0.5325614777,   2.645809749e-07,    0.001698991463
          0,           0,         150,      -4.249605447,      -6.602747185,      -6.900045379,      -9.731347884,       2.051108816,     0.01986085333,      0.5325614994,   2.645809759e-07,     0.00169899153
          0,           0,         151,      -4.278430199,      -6.637737754,      -6.926530665,      -9.760186861,       2.051108675,     0.01986085268,      0.5325615151,    2.64580976e-07,     0.00169899158
          0,           0,         152,      -4.307767112,      -6.674363318,      -6.953248543,      -9.789499974,        2.05110854,     0.01986085219,      0.5325615253,   2.645809752e-07,    0.001698991613
          0,           0,         153,      -4.337456439,      -6.712311885,      -6.980128909,      -9.819122471,       2.051108412,     0.01986085185,      0.5325615303,   2.645809736e-07,    0.001698991631
          0,           0,         154,      -4.367309718,      -6.751148538,      -7.007090807,      -9.848863887,       2.051108292,     0.01986085165,      0.5325615307,   2.645809714e-07,    0.001698991636
          0,           0,         155,      -4.397115453,      -6.790296054,      -7.034046263,      -9.878514826,       2.051108179,     0.01986085157,      0.5325615269,   2.645809686e-07,    0.001698991628
          0,           0,         156,      -4.426647713,      -6.829027073,      -7.060904754,      -9.907856503,       2.051108076,      0.0198608516,      0.5325615194,   2.645809653e-07,    0.001698991609
          0,           0,         157,      -4.455677793,      -6.866481321,      -7.087578124,      -9.936672976,       2.051107983,     0.01986085173,      0.5325615087,   2.645809617e-07,    0.001698991581
          0,           0,         158,      -4.483988537,      -6.901723086,      -7.113985622,      -9.964765378,       2.051107899,     0.01986085194,      0.5325614952,   2.645809579e-07,    0.001698991544
          0,           0,         159,      -4.511390179,      -6.933847434,      -7.140058695,        -9.9919668,       2.051107824,     0.01986085223,      0.5325614795,    2.64580954e-07,      0.0016989915
          0,           0,         160,      -4.537735813,      -6.962124262,      -7.165745114,      -10.01815591,        2.05110776,     0.01986085257,       0.532561462,     2.6458095e-07,    0.001698991451
          0,           0,         161,      -4.562934172,      -6.986142223,      -7.191012028,      -10.04326715,       2.051107705,     0.01986085297,       0.532561443,   2.645809461e-07,    0.001698991397
          0,           0,         162,      -4.586957499,      -7.005898247,      -7.215847637,      -10.06729584,       2.051107659,     0.01986085341,      0.5325614229,   2.645809423e-07,     0.00169899134
          0,           0,         163,      -4.609843037,      -7.021792706,      -7.240261334,      -10.09029707,       2.051107623,     0.01986085387,      0.5325614022,   2.645809386e-07,     0.00169899128
          0,           0,         164,      -4.631687873,      -7.034532556,      -7.264282337,      -10.11237883,       2.051107594,     0.01986085436,       0.532561381,   2.645809352e-07,    0.001698991219
          0,           0,         165,      -4.652638211,      -7.044985309,      -7.287957007,      -10.13369065,       2.051107574,     0.01986085486,      0.5325613596,    2.64580932e-07,    0.001698991158
          0,           0,         166,      -4.672875079,      -7.054037692,      -7.311345207,      -10.15440958,       2.051107562,     0.01986085537,      0.5325613384,   2.645809291e-07,    0.001698991096
